TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
3720466,Houston B-cycle,235271,Member,Houston,TX,77002,UNITED STATES,Annual Member,274,Standard,West Gray & Baldwin,West Gray & Baldwin,80,0,2,N,2.7,2.6,108,2014-12-13,2014-12-13,18:18:08,19:38:16,Y,Y,Round Trip,Houston B-cycle
3720491,Houston B-cycle,628127,Subscriber,,,77379,UNITED STATES,24 Hour Kiosk,322,Standard,Spotts Park,Spotts Park,46,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:28:07,19:14:03,Y,Y,Round Trip,Houston B-cycle
3720494,Houston B-cycle,495451,Subscriber,,,77011,UNITED STATES,24 Hour Kiosk,261,Standard,West Gray & Baldwin,La Branch & Lamar,30,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:30:04,19:00:46,N,Y,One Way,Houston B-cycle
3720495,Houston B-cycle,495451,Subscriber,,,77011,UNITED STATES,24 Hour Kiosk,943,Standard,West Gray & Baldwin,La Branch & Lamar,30,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:30:23,19:00:43,N,Y,One Way,Houston B-cycle
3720496,Houston B-cycle,495451,Subscriber,,,77011,UNITED STATES,24 Hour Kiosk,410,Standard,West Gray & Baldwin,West Gray & Baldwin,1,0,0,N,.2,.1,6,2014-12-13,2014-12-13,18:30:56,18:31:36,N,Y,Round Trip,Houston B-cycle
3720499,Houston B-cycle,495451,Subscriber,,,77011,UNITED STATES,24 Hour Kiosk,186,Standard,West Gray & Baldwin,La Branch & Lamar,29,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:31:44,19:00:33,N,Y,One Way,Houston B-cycle
3720511,Houston B-cycle,405001,Member,Houston,TX,77010,UNITED STATES,Annual Member,244,Standard,Market Square,La Branch & Lamar,25,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:34:34,18:59:21,N,Y,One Way,Houston B-cycle
3720516,Houston B-cycle,628099,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,159,Standard,Westheimer & Waugh,City Hall,194,0,10,N,3.9,3.7,156,2014-12-13,2014-12-13,18:37:21,21:51:29,Y,Y,One Way,Houston B-cycle
3720517,Houston B-cycle,628100,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,205,Standard,Westheimer & Waugh,City Hall,195,0,10,N,5.1,4.8,202,2014-12-13,2014-12-13,18:37:50,21:52:58,Y,Y,One Way,Houston B-cycle
3720524,Houston B-cycle,628087,Subscriber,Houston,TX,77007,UNITED STATES,24 Hour Pass,500 G,Standard,Sabine Bridge ,Stude Park,64,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:41:41,19:45:31,Y,Y,One Way,Houston B-cycle
3720529,Houston B-cycle,628128,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,883,Standard,Sabine Bridge ,Stude Park,63,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,18:42:46,19:45:27,Y,Y,One Way,Houston B-cycle
3720533,Houston B-cycle,628130,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,265,Standard,Smith & Capitol,Smith & Capitol,13,0,0,N,2.0,1.9,78,2014-12-13,2014-12-13,18:43:42,18:56:14,N,Y,Round Trip,Houston B-cycle
3720537,Houston B-cycle,628131,Subscriber,,,77008,UNITED STATES,24 Hour Kiosk,196 G,Standard,Smith & Capitol,Smith & Capitol,12,0,0,N,1.8,1.7,72,2014-12-13,2014-12-13,18:44:21,18:56:23,N,Y,Round Trip,Houston B-cycle
3720592,Houston B-cycle,605763,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,251,Standard,Rusk & St. Emanuel ,1919 Runnels,28,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,19:08:42,19:36:39,N,Y,One Way,Houston B-cycle
3720661,Houston B-cycle,559795,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,810,Standard,Elgin & Smith,Project Row House / Holman & Live Oak,10,0,0,N,1.4,1.3,55,2014-12-13,2014-12-13,19:36:59,19:46:59,N,Y,One Way,Houston B-cycle
3720764,Houston B-cycle,628082,Subscriber,,,89084,UNITED STATES,24 Hour Kiosk,263 R2,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,7,0,0,N,1.1,1.0,42,2014-12-13,2014-12-13,20:34:17,20:41:31,N,Y,Round Trip,Houston B-cycle
3720765,Houston B-cycle,628082,Subscriber,,,89084,UNITED STATES,24 Hour Kiosk,869,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,7,0,0,N,.4,.3,14,2014-12-13,2014-12-13,20:34:35,20:41:37,N,Y,Round Trip,Houston B-cycle
3720777,Houston B-cycle,628160,Subscriber,,,77340,UNITED STATES,24 Hour Kiosk,119,Standard,Tellepsen YMCA,Tellepsen YMCA,194,0,10,N,2.7,2.6,108,2014-12-13,2014-12-13,20:40:08,23:54:57,Y,Y,Round Trip,Houston B-cycle
3720780,Houston B-cycle,628162,Subscriber,,,77059,UNITED STATES,24 Hour Kiosk,116,Standard,Tellepsen YMCA,Tellepsen YMCA,192,0,10,N,2.7,2.6,108,2014-12-13,2014-12-13,20:42:04,23:54:39,Y,Y,Round Trip,Houston B-cycle
3720781,Houston B-cycle,628162,Subscriber,,,77059,UNITED STATES,24 Hour Kiosk,234,Standard,Tellepsen YMCA,Tellepsen YMCA,192,0,10,N,13.3,12.6,530,2014-12-13,2014-12-13,20:42:33,23:54:48,Y,Y,Round Trip,Houston B-cycle
3720787,Houston B-cycle,628163,Subscriber,,,78418,UNITED STATES,24 Hour Kiosk,828,Standard,Lamar & Milam,Lamar & Milam,57,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,20:48:02,21:45:00,Y,Y,Round Trip,Houston B-cycle
3720788,Houston B-cycle,628164,Subscriber,,,78418,UNITED STATES,24 Hour Kiosk,502,Standard,Lamar & Milam,Lamar & Milam,56,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,20:48:44,21:44:49,Y,Y,Round Trip,Houston B-cycle
3720803,Houston B-cycle,376402,Member,Houston,TX,77002,UNITED STATES,Annual Member,838,Standard,McKinney & Caroline,La Branch & Lamar,3,0,0,N,.5,.4,18,2014-12-13,2014-12-13,21:02:09,21:05:57,N,Y,One Way,Houston B-cycle
3720812,Houston B-cycle,628166,Subscriber,,,77079,UNITED STATES,24 Hour Kiosk,805,Standard,MFAH/ Fannin & Binz,MFAH/ Fannin & Binz,104,0,4,N,2.7,2.6,108,2014-12-13,2014-12-13,21:08:20,22:52:06,Y,Y,Round Trip,Houston B-cycle
3720815,Houston B-cycle,628166,Subscriber,,,77079,UNITED STATES,24 Hour Kiosk,870,Standard,MFAH/ Fannin & Binz,MFAH/ Fannin & Binz,104,0,4,N,2.7,2.6,108,2014-12-13,2014-12-13,21:08:57,22:52:15,Y,Y,Round Trip,Houston B-cycle
3720822,Houston B-cycle,627761,Subscriber,,,77003,UNITED STATES,24 Hour Kiosk,213,Standard,Taft & Fairview,Rusk & St. Emanuel ,23,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,21:10:35,21:33:23,N,Y,One Way,Houston B-cycle
3720839,Houston B-cycle,628169,Subscriber,,,77035,UNITED STATES,24 Hour Kiosk,975,Standard,McKinney & Caroline,McKinney & Caroline,57,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,21:28:30,22:25:44,Y,Y,Round Trip,Houston B-cycle
3720842,Houston B-cycle,360023,Member,Houston,TX,77006,UNITED STATES,Annual Member,854,Standard,Taft & Fairview,Elgin & Smith,570,55,0,Y,8.3,7.8,330,2014-12-13,2014-12-14,21:29:07,06:59:05,Y,Y,One Way,Houston B-cycle
3720843,Houston B-cycle,628169,Subscriber,,,77035,UNITED STATES,24 Hour Kiosk,970,Standard,McKinney & Caroline,McKinney & Caroline,56,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,21:29:09,22:25:44,Y,Y,Round Trip,Houston B-cycle
3720855,Houston B-cycle,628097,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,99,Standard,City Hall,Freed Library ,64,0,0,N,4.9,4.7,197,2014-12-13,2014-12-13,21:48:00,22:52:04,Y,Y,One Way,Houston B-cycle
3720860,Houston B-cycle,628099,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,159,Standard,City Hall,Freed Library ,61,0,0,N,4.5,4.3,181,2014-12-13,2014-12-13,21:51:56,22:52:01,Y,Y,One Way,Houston B-cycle
3720861,Houston B-cycle,628100,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,205,Standard,City Hall,Freed Library ,58,0,0,N,9.5,9.1,381,2014-12-13,2014-12-13,21:53:09,22:51:58,Y,Y,One Way,Houston B-cycle
3720862,Houston B-cycle,628172,Subscriber,,,,UNITED STATES,24 Hour Kiosk,240,Standard,Sabine Bridge ,Sabine Bridge ,186,185,8,Y,18.0,17.1,720,2014-12-13,2014-12-14,21:54:39,01:00:06,Y,Y,Round Trip,Houston B-cycle
3720864,Houston B-cycle,628172,Subscriber,,,,UNITED STATES,24 Hour Kiosk,979,Standard,Sabine Bridge ,Sabine Bridge ,185,0,8,N,2.7,2.6,108,2014-12-13,2014-12-14,21:55:25,01:00:06,Y,Y,Round Trip,Houston B-cycle
3720865,Houston B-cycle,628172,Subscriber,,,,UNITED STATES,24 Hour Kiosk,255,Standard,Sabine Bridge ,Sabine Bridge ,184,0,8,N,2.7,2.6,108,2014-12-13,2014-12-14,21:56:05,01:00:06,Y,Y,Round Trip,Houston B-cycle
3720885,Houston B-cycle,623714,Member,Houston,TX,77002,UNITED STATES,Annual Member,923,Standard,Market Square,Milam & Webster,10,0,0,N,1.5,1.4,60,2014-12-13,2014-12-13,22:06:02,22:16:52,N,Y,One Way,Houston B-cycle
3720925,Houston B-cycle,628181,Subscriber,,,77530,UNITED STATES,24 Hour Kiosk,358,Standard,La Branch & Lamar,La Branch & Lamar,42,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,22:30:59,23:12:49,Y,Y,Round Trip,Houston B-cycle
3720928,Houston B-cycle,628181,Subscriber,,,77530,UNITED STATES,24 Hour Kiosk,838,Standard,La Branch & Lamar,La Branch & Lamar,38,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,22:34:14,23:12:35,Y,Y,Round Trip,Houston B-cycle
3720929,Houston B-cycle,628181,Subscriber,,,77530,UNITED STATES,24 Hour Kiosk,244,Standard,La Branch & Lamar,La Branch & Lamar,36,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,22:35:00,23:11:47,Y,Y,Round Trip,Houston B-cycle
3720930,Houston B-cycle,623714,Member,Houston,TX,77002,UNITED STATES,Annual Member,923,Standard,Milam & Webster,Elgin & Smith,23,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,22:35:16,22:58:42,N,Y,One Way,Houston B-cycle
3720932,Houston B-cycle,628181,Subscriber,,,77530,UNITED STATES,24 Hour Kiosk,186,Standard,La Branch & Lamar,La Branch & Lamar,7,0,0,N,1.1,1.0,42,2014-12-13,2014-12-13,22:35:45,22:42:21,N,Y,Round Trip,Houston B-cycle
3720935,Houston B-cycle,628184,Subscriber,,,77073,UNITED STATES,24 Hour Kiosk,261,Standard,La Branch & Lamar,La Branch & Lamar,34,0,0,N,2.7,2.6,108,2014-12-13,2014-12-13,22:37:39,23:11:13,Y,Y,Round Trip,Houston B-cycle
3720948,Houston B-cycle,496744,Member,Houston,TX,77006,UNITED STATES,Annual Member,918,Standard,Freed Library ,Market Square,75,0,2,N,2.7,2.6,108,2014-12-13,2014-12-14,22:57:36,00:12:27,Y,Y,One Way,Houston B-cycle
3721070,Houston B-cycle,628228,Subscriber,,,77009,UNITED STATES,24 Hour Kiosk,884,Standard,UHD/Main & Franklin,UHD/Main & Franklin,6,0,0,N,.9,.9,36,2014-12-14,2014-12-14,08:05:10,08:11:02,N,Y,Round Trip,Houston B-cycle
3721072,Houston B-cycle,628228,Subscriber,,,77009,UNITED STATES,24 Hour Kiosk,102,Standard,UHD/Main & Franklin,UHD/Main & Franklin,117,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,08:06:04,10:03:54,Y,Y,Round Trip,Houston B-cycle
3721076,Houston B-cycle,628228,Subscriber,,,77009,UNITED STATES,24 Hour Kiosk,859,Standard,UHD/Main & Franklin,UHD/Main & Franklin,112,0,4,N,8.7,8.3,347,2014-12-14,2014-12-14,08:12:18,10:04:03,Y,Y,Round Trip,Houston B-cycle
3721079,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,863,Standard,Stude Park,West Gray & Baldwin,79,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,08:15:35,09:34:43,Y,Y,One Way,Houston B-cycle
3721080,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,124,Standard,Stude Park,Herman Park Lake Plaza,33,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,08:16:07,08:49:33,Y,Y,One Way,Houston B-cycle
3721081,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,500 G,Standard,Stude Park,Herman Park Lake Plaza,34,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,08:16:40,08:50:34,Y,Y,One Way,Houston B-cycle
3721082,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,883,Standard,Stude Park,Herman Park Lake Plaza,31,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,08:17:14,08:48:59,Y,Y,One Way,Houston B-cycle
3721087,Houston B-cycle,390928,Member,Houston,TX,77006,UNITED STATES,Annual Member,526,Standard,Taft & Fairview,Lamar & Milam,12,0,0,N,1.8,1.7,72,2014-12-14,2014-12-14,08:23:42,08:35:00,N,Y,One Way,Houston B-cycle
3721092,Houston B-cycle,235271,Member,Houston,TX,77002,UNITED STATES,Annual Member,274,Standard,West Gray & Baldwin,West Gray & Baldwin,30,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,08:29:30,08:59:57,N,Y,Round Trip,Houston B-cycle
3721109,Houston B-cycle,395347,Member,Houston,TX,77006,UNITED STATES,Annual Member,512,Standard,Taft & Fairview,Westheimer & Waugh,7,0,0,N,1.0,1.0,41,2014-12-14,2014-12-14,08:49:29,08:56:20,N,Y,One Way,Houston B-cycle
3721112,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,928,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,1,0,0,N,.2,.1,6,2014-12-14,2014-12-14,08:51:45,08:52:26,N,Y,Round Trip,Houston B-cycle
3721124,Houston B-cycle,628260,Subscriber,,,70634,UNITED STATES,24 Hour Kiosk,964,Standard,Taft & Fairview,Taft & Fairview,100,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,09:05:32,10:45:07,Y,Y,Round Trip,Houston B-cycle
3721126,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,231,Standard,Westheimer & Waugh,West Gray & Baldwin,26,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:08:19,09:34:36,N,Y,One Way,Houston B-cycle
3721128,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,862,Standard,Westheimer & Waugh,Dallas & Smith,283,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:09:22,13:52:11,Y,Y,One Way,Houston B-cycle
3721131,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,201,Standard,Westheimer & Waugh,Westheimer & Waugh,0,0,0,N,.0,.0,0,2014-12-14,2014-12-14,09:10:27,09:10:34,N,Y,Round Trip,Houston B-cycle
3721133,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,113,Standard,Westheimer & Waugh,Dallas & Smith,34,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:10:45,09:44:14,Y,Y,One Way,Houston B-cycle
3721134,Houston B-cycle,628264,Subscriber,,,07071,UNITED STATES,24 Hour Kiosk,240,Standard,Sabine Bridge ,Sabine Bridge ,59,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:12:27,10:11:33,Y,Y,Round Trip,Houston B-cycle
3721149,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,807,Standard,West Gray & Baldwin,Spotts Park,3008,0,0,N,2.7,2.6,108,2014-12-14,2014-12-16,09:32:40,11:40:13,Y,Y,One Way,Houston B-cycle
3721152,Houston B-cycle,624699,Subscriber,,,77088,UNITED STATES,24 Hour Kiosk,279,Standard,Stude Park,Market Square,31,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:34:43,10:05:19,Y,Y,One Way,Houston B-cycle
3721153,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,315,Standard,West Gray & Baldwin,West Gray & Baldwin,1,0,0,N,.2,.1,6,2014-12-14,2014-12-14,09:34:53,09:35:27,N,Y,Round Trip,Houston B-cycle
3721154,Houston B-cycle,624699,Subscriber,,,77088,UNITED STATES,24 Hour Kiosk,877,Standard,Stude Park,Market Square,30,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,09:35:09,10:05:22,N,Y,One Way,Houston B-cycle
3721157,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,410,Standard,West Gray & Baldwin,Spotts Park,3005,0,0,N,2.7,2.6,108,2014-12-14,2014-12-16,09:35:41,11:40:50,Y,Y,One Way,Houston B-cycle
3721159,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,315,Standard,West Gray & Baldwin,West Gray & Baldwin,0,0,0,N,.0,.0,0,2014-12-14,2014-12-14,09:35:54,09:35:59,N,Y,Round Trip,Houston B-cycle
3721170,Houston B-cycle,628283,Subscriber,,,77033,UNITED STATES,24 Hour Kiosk,263 R2,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,68,0,2,N,2.7,2.6,108,2014-12-14,2014-12-14,09:44:21,10:52:19,Y,Y,Round Trip,Houston B-cycle
3721187,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,827,Standard,City Hall,Dallas & Smith,6,0,0,N,.9,.9,36,2014-12-14,2014-12-14,09:49:17,09:55:01,N,Y,One Way,Houston B-cycle
3721188,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,144,Standard,City Hall,Dallas & Smith,4,0,0,N,.6,.6,24,2014-12-14,2014-12-14,09:50:01,09:54:15,N,Y,One Way,Houston B-cycle
3721189,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,183,Standard,City Hall,Dallas & Smith,4,0,0,N,.6,.6,24,2014-12-14,2014-12-14,09:50:31,09:54:38,N,Y,One Way,Houston B-cycle
3721200,Houston B-cycle,628290,Subscriber,,,98110,UNITED STATES,24 Hour Kiosk,275,Standard,Stude Park,Stude Park,181,0,8,N,2.7,2.6,108,2014-12-14,2014-12-14,09:54:04,12:55:37,Y,Y,Round Trip,Houston B-cycle
3721228,Houston B-cycle,628292,Subscriber,,,77040,UNITED STATES,24 Hour Kiosk,892,Standard,Stude Park,Stude Park,127,124,4,Y,18.0,17.1,720,2014-12-14,2014-12-14,10:01:48,12:08:47,Y,Y,Round Trip,Houston B-cycle
3721229,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,215,Standard,Lamar & Crawford,METRO Transit Center ,295,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:02:15,14:57:08,Y,Y,One Way,Houston B-cycle
3721232,Houston B-cycle,628292,Subscriber,,,77040,UNITED STATES,24 Hour Kiosk,259,Standard,Stude Park,Stude Park,127,124,4,Y,18.0,17.1,720,2014-12-14,2014-12-14,10:02:29,12:09:07,Y,Y,Round Trip,Houston B-cycle
3721234,Houston B-cycle,628292,Subscriber,,,77040,UNITED STATES,24 Hour Kiosk,304,Standard,Stude Park,Stude Park,124,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,10:03:25,12:07:28,Y,Y,Round Trip,Houston B-cycle
3721236,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,178,Standard,Lamar & Crawford,UHD/Main & Franklin,33,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:03:37,10:36:05,Y,Y,One Way,Houston B-cycle
3721237,Houston B-cycle,628292,Subscriber,,,77040,UNITED STATES,24 Hour Kiosk,413,Standard,Stude Park,Stude Park,123,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,10:03:55,12:06:51,Y,Y,Round Trip,Houston B-cycle
3721238,Houston B-cycle,453703,Member,Surprise,AZ,85374,UNITED STATES,Annual Member,242,Standard,Main & Dallas,West Gray & Baldwin,6,0,0,N,.9,.9,36,2014-12-14,2014-12-14,10:04:48,10:10:44,N,Y,One Way,Houston B-cycle
3721239,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,853,Standard,Lamar & Crawford,UHD/Main & Franklin,32,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:04:56,10:36:44,Y,Y,One Way,Houston B-cycle
3721240,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,963,Standard,Lamar & Crawford,UHD/Main & Franklin,29,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:06:12,10:35:25,N,Y,One Way,Houston B-cycle
3721241,Houston B-cycle,395347,Member,Houston,TX,77006,UNITED STATES,Annual Member,989,Standard,Westheimer & Waugh,Taft & Fairview,4,0,0,N,.6,.6,24,2014-12-14,2014-12-14,10:06:25,10:10:53,N,Y,One Way,Houston B-cycle
3721266,Houston B-cycle,628296,Subscriber,,,62798,UNITED STATES,24 Hour Kiosk,883,Standard,Herman Park Lake Plaza,Main & Dallas,98,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,10:15:40,11:53:39,Y,Y,One Way,Houston B-cycle
3721274,Houston B-cycle,628298,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,102,Standard,UHD/Main & Franklin,UHD/Main & Franklin,211,0,10,N,2.7,2.6,108,2014-12-14,2014-12-14,10:19:57,13:50:03,Y,Y,Round Trip,Houston B-cycle
3721276,Houston B-cycle,628299,Subscriber,,,77021,UNITED STATES,24 Hour Kiosk,869,Standard,Herman Park Lake Plaza,Main & Dallas,93,0,2,N,2.7,2.6,108,2014-12-14,2014-12-14,10:20:39,11:53:38,Y,Y,One Way,Houston B-cycle
3721278,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,245,Standard,1919 Runnels,1919 Runnels,1,0,0,N,.2,.1,6,2014-12-14,2014-12-14,10:20:57,10:21:11,N,Y,Round Trip,Houston B-cycle
3721280,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,212,Standard,1919 Runnels,1919 Runnels,0,0,0,N,.0,.0,0,2014-12-14,2014-12-14,10:21:23,10:21:30,N,Y,Round Trip,Houston B-cycle
3721283,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,225,Standard,1919 Runnels,1919 Runnels,0,0,0,N,.0,.0,0,2014-12-14,2014-12-14,10:21:42,10:21:48,N,Y,Round Trip,Houston B-cycle
3721287,Houston B-cycle,628303,Subscriber,,,77036,UNITED STATES,24 Hour Kiosk,124,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,32,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:22:15,10:54:37,Y,Y,Round Trip,Houston B-cycle
3721297,Houston B-cycle,628303,Subscriber,,,77036,UNITED STATES,24 Hour Kiosk,928,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,31,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:23:07,10:54:42,Y,Y,Round Trip,Houston B-cycle
3721312,Houston B-cycle,586894,Subscriber,,,77021,UNITED STATES,24 Hour Kiosk,954,Standard,METRO Transit Center ,La Branch & Lamar,24,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:29:40,10:53:30,N,Y,One Way,Houston B-cycle
3721316,Houston B-cycle,624699,Subscriber,,,77088,UNITED STATES,24 Hour Kiosk,429,Standard,City Hall,Stude Park,30,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:31:36,11:01:17,N,Y,One Way,Houston B-cycle
3721317,Houston B-cycle,624699,Subscriber,,,77088,UNITED STATES,24 Hour Kiosk,982,Standard,City Hall,Stude Park,30,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:31:50,11:01:33,N,Y,One Way,Houston B-cycle
3721335,Houston B-cycle,628315,Subscriber,,,77056,UNITED STATES,24 Hour Kiosk,517,Standard,Elgin & Smith,MFAH/ Fannin & Binz,75,0,2,N,2.7,2.6,108,2014-12-14,2014-12-14,10:36:45,11:51:23,Y,Y,One Way,Houston B-cycle
3721338,Houston B-cycle,628315,Subscriber,,,77056,UNITED STATES,24 Hour Kiosk,830,Standard,Elgin & Smith,MFAH/ Fannin & Binz,74,0,2,N,5.4,5.2,217,2014-12-14,2014-12-14,10:37:22,11:51:27,Y,Y,One Way,Houston B-cycle
3721340,Houston B-cycle,628315,Subscriber,,,77056,UNITED STATES,24 Hour Kiosk,173,Standard,Elgin & Smith,MFAH/ Fannin & Binz,74,0,2,N,2.7,2.6,108,2014-12-14,2014-12-14,10:37:51,11:51:09,Y,Y,One Way,Houston B-cycle
3721359,Houston B-cycle,320751,Member,Houston,TX,77006,UNITED STATES,Annual Member,145,Standard,Menil Collection / Alabama & Mandell,Spotts Park,13,0,0,N,2.0,1.9,78,2014-12-14,2014-12-14,10:42:54,10:55:54,N,Y,One Way,Houston B-cycle
3721371,Houston B-cycle,405001,Member,Houston,TX,77010,UNITED STATES,Annual Member,244,Standard,La Branch & Lamar,Taft & Fairview,21,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:45:50,11:06:43,N,Y,One Way,Houston B-cycle
3721376,Houston B-cycle,562290,Subscriber,,,77010,UNITED STATES,24 Hour Kiosk,358,Standard,La Branch & Lamar,Taft & Fairview,20,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:46:58,11:06:34,N,Y,One Way,Houston B-cycle
3721412,Houston B-cycle,628364,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,821,Standard,Spotts Park,Spotts Park,41,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,10:57:40,11:38:55,Y,Y,Round Trip,Houston B-cycle
3721417,Houston B-cycle,628368,Subscriber,,,77494,UNITED STATES,24 Hour Kiosk,858,Standard,Lamar & Crawford,Lamar & Crawford,2,0,0,N,.3,.3,12,2014-12-14,2014-12-14,10:58:14,11:00:37,N,Y,Round Trip,Houston B-cycle
3721454,Houston B-cycle,628410,Subscriber,,,60546,UNITED STATES,24 Hour Kiosk,295,Standard,Spotts Park,Spotts Park,107,0,4,N,2.7,2.6,108,2014-12-14,2014-12-14,11:07:12,12:54:25,Y,Y,Round Trip,Houston B-cycle
3721456,Houston B-cycle,628413,Subscriber,,,77009,UNITED STATES,24 Hour Kiosk,429,Standard,Stude Park,Stude Park,31,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,11:07:40,11:38:22,Y,Y,Round Trip,Houston B-cycle
3721458,Houston B-cycle,628418,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,881,Standard,Spotts Park,Spotts Park,57,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,11:10:11,12:07:13,Y,Y,Round Trip,Houston B-cycle
3721464,Houston B-cycle,628418,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,25 G,Standard,Spotts Park,Spotts Park,56,0,0,N,2.7,2.6,108,2014-12-14,2014-12-14,11:11:24,12:07:12,Y,Y,Round Trip,Houston B-cycle
